rates_code,rates_authority_id,rates_authority,region,location_code,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published
00000003932729,E09000031,Waltham Forest,Outer London - East and North East,184415057,524-528,FOREST ROAD,LONDON,E17 4NB,Restaurants,234,Retail Restaurants & Cafes,Retail,111.6,12750.0,2010-04-01 00:00:00+00:00,2010,2011-03,5189.25,,,True,2010-04-01,,True
00000003932733,E09000031,Waltham Forest,Outer London - East and North East,34208057,530,FOREST ROAD,LONDON,E17 4NB,Shops,249,Retail High Street,Retail,61.34,8200.0,2010-04-01 00:00:00+00:00,2010,2011-03,3337.4,,,True,2010-04-01,,True
00000003932748,E09000031,Waltham Forest,Outer London - East and North East,184418057,532-536,FOREST ROAD,LONDON,E17 4NB,Shops,249,Retail High Street,Retail,97.66,13500.0,2010-04-01 00:00:00+00:00,2010,2011-03,5494.5,,,True,2010-04-01,,True
00000003932752,E09000031,Waltham Forest,Outer London - East and North East,234893057,538,FOREST ROAD,LONDON,E17 4NB,Shops,249,Retail High Street,Retail,53.8,4650.0,2010-04-01 00:00:00+00:00,2010,2011-03,1892.5500000000002,,,True,2010-04-01,,True
0000000393543B,E09000031,Waltham Forest,Outer London - East and North East,184457057,896,FOREST ROAD,LONDON,E17 4AE,Public and Independent Schools (National Scheme),223,Other Public,,317.6,47000.0,2010-04-01 00:00:00+00:00,2010,2011-03,19129.0,SEVENTHDAY ADVENTIST ASSOCIATION LIMITED,27468.0,True,1994-04-01,6209.0,True
00000003935483,E09000031,Waltham Forest,Outer London - East and North East,187280057,ADVERTISING RIGHT (A A SITES LTD) 484-512,FOREST ROAD,LONDON,E17 4PZ,Advertising Right,003,Other Public,,2.0,8100.0,2010-04-01 00:00:00+00:00,2010,2011-03,3296.7000000000003,JCDECAUX UK LIMITED,4026.2,True,1994-04-01,6209.0,True
00000003935553,E09000031,Waltham Forest,Outer London - East and North East,184423057,642,FOREST ROAD,LONDON,E17 3EF,Hostels,136,Leisure Budget Hotels,Leisure,145.0,58000.0,2010-04-01 00:00:00+00:00,2010,2011-03,24012.0,,,True,2010-04-01,,True
0000000393663B,E09000031,Waltham Forest,Outer London - East and North East,184435057,R/O 159,FOREST ROAD,LONDON,E17 0DN,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,46.77,5000.0,2010-04-01 00:00:00+00:00,2010,2011-03,2035.0000000000002,,,True,2010-04-01,,True
00000003937099,E09000031,Waltham Forest,Outer London - East and North East,2770117000,UNIT 1,FOREST ROAD,LONDON,E17 6JF,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,2341.91,125000.0,2010-04-01 00:00:00+00:00,2010,2011-03,51750.0,,,True,2010-04-01,,True
0000000393714A,E09000031,Waltham Forest,Outer London - East and North East,235913057,280,FOREST ROAD,LONDON,E17 5JN,Offices (Inc Computer Centres),203,Office General,Office,19.2,2700.0,2010-04-01 00:00:00+00:00,2010,2011-03,1098.9,,,True,2010-04-01,,True
00000003937455,E09000031,Waltham Forest,Outer London - East and North East,34428057,178,FOREST ROAD,LONDON,E17 6JG,Shops,249,Retail High Street,Retail,68.99,9200.0,2010-04-01 00:00:00+00:00,2010,2011-03,3744.4,,,True,2010-04-01,,True
00000003938918,E09000031,Waltham Forest,Outer London - East and North East,252061057,10,FOREST ROAD,LONDON,E17 6JJ,Offices (Inc Computer Centres),203,Office General,Office,42.55,5900.0,2010-04-01 00:00:00+00:00,2010,2011-03,2401.3,,,True,2010-04-01,,True
00000003939037,E09000031,Waltham Forest,Outer London - East and North East,199649057,ADVERTISING RIGHT (ADSHEL SITE NO 0126) O/S 827-837,FOREST ROAD,LONDON,E17 4AT,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003939041,E09000031,Waltham Forest,Outer London - East and North East,200405057,ADVERTISING RIGHT (ADSHEL SITE NO 0076) O/S 522,FOREST ROAD,LONDON,E17 0DN,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003939107,E09000031,Waltham Forest,Outer London - East and North East,200417057,ADVERTISING RIGHT (ADSHEL SITE NO 0134) O/S 642,FOREST ROAD,LONDON,E17 0DN,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003939111,E09000031,Waltham Forest,Outer London - East and North East,200415057,ADVERTISING RIGHT (ADSHEL SITE NO 0053) OPP ST JOHNS ROAD,FOREST ROAD,LONDON,E17 6HD,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003939126,E09000031,Waltham Forest,Outer London - East and North East,208976057,ADVERTISING RIGHT (ADSHEL SITE NO 0108) O/S 156,FOREST ROAD,LONDON,E17 6JQ,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003939268,E09000031,Waltham Forest,Outer London - East and North East,237336057,867A,FOREST ROAD,LONDON,E17 4AT,Hairdressing/Beauty Salons,417,Retail High Street,Retail,68.4,6700.0,2010-04-01 00:00:00+00:00,2010,2011-03,2726.9,,,True,2010-04-01,,True
00000003939395,E09000031,Waltham Forest,Outer London - East and North East,251155057,209,FOREST ROAD,LONDON,E17 6HE,Shops,249,Retail High Street,Retail,42.85,8700.0,2010-04-01 00:00:00+00:00,2010,2011-03,3540.9,,,True,2010-04-01,,True
00000003939412,E09000031,Waltham Forest,Outer London - East and North East,253059057,GND F 282,FOREST ROAD,LONDON,E17 0DN,Gymnasia/Fitness Suites,416,Leisure Sports centres and Private Clubs,Leisure,305.94,12000.0,2010-04-01 00:00:00+00:00,2010,2011-03,4884.0,,,True,2010-04-01,,True
00000003939427,E09000031,Waltham Forest,Outer London - East and North East,246669057,354-358,FOREST ROAD,LONDON,E17 5JL,"Surgeries, Clinics, Health Centres (Contractors Valuation)",436,Other Public,,879.9,46250.0,2010-04-01 00:00:00+00:00,2010,2011-03,18823.75,NHS PROPERTY SERVICES LTD,,True,1997-01-01,5203.0,True
00000003939465,E09000031,Waltham Forest,Outer London - East and North East,2770119000,UNIT 4,FOREST ROAD,LONDON,E17 6JF,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,2233.65,128000.0,2010-04-01 00:00:00+00:00,2010,2011-03,52992.0,,,True,2010-04-01,,True
0000000393947A,E09000031,Waltham Forest,Outer London - East and North East,2770118000,UNITS 2-3,FOREST ROAD,LONDON,E17 6JF,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,6299.9,243000.0,2010-04-01 00:00:00+00:00,2010,2011-03,100602.0,,,True,2010-04-01,,True
00000003939499,E09000031,Waltham Forest,Outer London - East and North East,431348000,152,FOREST ROAD,LONDON,E17 6JQ,Shops,249,Retail High Street,Retail,67.2,7800.0,2010-04-01 00:00:00+00:00,2010,2011-03,3174.6000000000004,,,True,2010-04-01,,True
00000003939501,E09000031,Waltham Forest,Outer London - East and North East,431332000,345-351,FOREST ROAD,LONDON,E17 5JR,Shops,249,Retail High Street,Retail,473.97,41750.0,2010-04-01 00:00:00+00:00,2010,2011-03,16992.25,CLARKIN CAR ACCESSORIES LTD,16325.75,True,1995-04-01,5844.0,True
00000003939574,E09000031,Waltham Forest,Outer London - East and North East,5799252000,GF 208,FOREST ROAD,LONDON,E17 0DN,Shops,249,Retail High Street,Retail,56.17,5500.0,2010-04-01 00:00:00+00:00,2010,2011-03,2238.5,,,True,2010-04-01,,True
00000003939588,E09000031,Waltham Forest,Outer London - East and North East,1131624000,742-742B,FOREST ROAD,LONDON,E17 3HR,Shops,249,Retail High Street,Retail,272.63,29750.0,2010-04-01 00:00:00+00:00,2010,2011-03,12108.25,R W HART LTD,12275.0,True,2000-01-24,4085.0,True
00000003939605,E09000031,Waltham Forest,Outer London - East and North East,1664215000,ADVERTISING RIGHT (PRIMESIGHT) O/S 209-211,FOREST ROAD,LONDON,E17 6HE,Advertising Right,003,Other Public,,2.0,720.0,2010-04-01 00:00:00+00:00,2010,2011-03,293.04,PRIMESIGHT LTD,373.16,True,2000-04-01,4017.0,True
00000003939624,E09000031,Waltham Forest,Outer London - East and North East,1989222000,617A,FOREST ROAD,LONDON,E17 4NE,Shops,249,Retail High Street,Retail,48.9,7300.0,2010-04-01 00:00:00+00:00,2010,2011-03,2971.1000000000004,,,True,2010-04-01,,True
00000003939643,E09000031,Waltham Forest,Outer London - East and North East,2049266000,160,FOREST ROAD,LONDON,E17 6JQ,Shops,249,Retail High Street,Retail,43.88,8100.0,2010-04-01 00:00:00+00:00,2010,2011-03,3296.7000000000003,,,True,2010-04-01,,True
00000003939658,E09000031,Waltham Forest,Outer London - East and North East,4168556000,625,FOREST ROAD,LONDON,E17 4NE,Shops,249,Retail High Street,Retail,47.78,6000.0,2010-04-01 00:00:00+00:00,2010,2011-03,2442.0,,,True,2010-04-01,,True
00000003939662,E09000031,Waltham Forest,Outer London - East and North East,2510377000,1-2,FOREST ROAD,LONDON,E17 6DY,Shops,249,Retail High Street,Retail,149.27,16250.0,2010-04-01 00:00:00+00:00,2010,2011-03,6613.750000000001,,,True,2010-04-01,,True
00000003939747,E09000031,Waltham Forest,Outer London - East and North East,2986962000,FIRST FLOOR 92,FOREST ROAD,LONDON,E17 6JQ,Offices (Inc Computer Centres),203,Office General,Office,15.77,1775.0,2010-04-01 00:00:00+00:00,2010,2011-03,722.4250000000001,,,True,2010-04-01,,True
00000003939802,E09000031,Waltham Forest,Outer London - East and North East,4388955000,BAKER ROSS CAR PARKING SPACES (REAR RHS OF ENTRANCE),FOREST ROAD,LONDON,E17 6HF,Car Spaces,043,Other Commercial,,11.0,2200.0,2010-04-01 00:00:00+00:00,2010,2011-03,895.4000000000001,,,True,2010-04-01,,True
00000003939817,E09000031,Waltham Forest,Outer London - East and North East,2803303000,RENSOW CAR PARKING SPACES AT,FOREST ROAD,LONDON,E17 6HF,Car Spaces,043,Other Commercial,,16.0,2800.0,2010-04-01 00:00:00+00:00,2010,2011-03,1139.6000000000001,,,True,2010-04-01,,True
0000000393984B,E09000031,Waltham Forest,Outer London - East and North East,4007539000,248-250,FOREST ROAD,LONDON,E17 6JG,Shops,249,Retail High Street,Retail,120.8,19250.0,2010-04-01 00:00:00+00:00,2010,2011-03,7834.750000000001,WATERMAN (UK) LTD,6792.17,True,2002-10-18,3087.0,True
00000003939874,E09000031,Waltham Forest,Outer London - East and North East,2794108000,273,FOREST ROAD,LONDON,E17 6HD,Shops,249,Retail High Street,Retail,24.12,5200.0,2010-04-01 00:00:00+00:00,2010,2011-03,2116.4,EASTSIDE ESTATES LIMITED,0.0,True,2002-10-25,3080.0,True
00000003939906,E09000031,Waltham Forest,Outer London - East and North East,3211960000,ADSHEL (0131 0332) OPP FERRY LANE IND EST,FOREST ROAD,LONDON,E17 6JJ,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003940015,E09000031,Waltham Forest,Outer London - East and North East,3246627000,ADSHELL SITE NO 0131/0253 O/S 276,FOREST ROAD,LONDON,E17 5JN,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003940034,E09000031,Waltham Forest,Outer London - East and North East,3247842000,AD RIGHT PRIMESIGHT REF NO YA120801-802 AT 298-310,FOREST ROAD,LONDON,E17 5JG,Advertising Right,003,Other Public,,2.0,700.0,2010-04-01 00:00:00+00:00,2010,2011-03,284.90000000000003,PRIMESIGHT LTD,363.34,True,2003-09-10,2760.0,True
00000003940068,E09000031,Waltham Forest,Outer London - East and North East,3266541000,ADSHEL SITE 0131/0164 O/S 383,FOREST ROAD,LONDON,E17 5JF,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003940104,E09000031,Waltham Forest,Outer London - East and North East,3378385000,801,FOREST ROAD,LONDON,E17 4JD,Shops,249,Retail High Street,Retail,37.51,8100.0,2010-03-11 00:00:00+00:00,2010,2011-03,3296.7000000000003,,,True,2010-03-11,,True
00000003940119,E09000031,Waltham Forest,Outer London - East and North East,3378395000,803,FOREST ROAD,LONDON,E17 4JD,Cafes,409,Retail Restaurants & Cafes,Retail,37.51,8100.0,2010-03-08 00:00:00+00:00,2010,2011-03,3296.7000000000003,,,True,2010-03-08,,True
00000003940141,E09000031,Waltham Forest,Outer London - East and North East,3828538000,3-5,FOREST ROAD,LONDON,E17 6DY,Shops,249,Retail High Street,Retail,242.27,22500.0,2010-04-01 00:00:00+00:00,2010,2011-03,9157.5,AVIDEK LTD,5892.0,True,2007-04-01,1461.0,True
00000003940173,E09000031,Waltham Forest,Outer London - East and North East,4130596000,432,FOREST ROAD,LONDON,E17 4PY,Offices (Inc Computer Centres),203,Office General,Office,281.15,31500.0,2010-04-01 00:00:00+00:00,2010,2011-03,12820.5,,,True,2010-04-01,,True
00000003940293,E09000031,Waltham Forest,Outer London - East and North East,6266595000,UNIT 2 THE CLOCKWORKS 656,FOREST ROAD,LONDON,E17 3ED,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,79.4,7500.0,2010-04-01 00:00:00+00:00,2010,2011-03,3052.5,,,True,2010-04-01,,True
00000003940304,E09000031,Waltham Forest,Outer London - East and North East,6266593000,UNIT 3 THE CLOCKWORKS 656,FOREST ROAD,LONDON,E17 3ED,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,81.69,7500.0,2010-04-01 00:00:00+00:00,2010,2011-03,3052.5,,,True,2010-04-01,,True
00000003940315,E09000031,Waltham Forest,Outer London - East and North East,6266596000,UNIT 4 THE CLOCKWORKS 656,FOREST ROAD,LONDON,E17 3ED,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,70.59,6500.0,2010-04-01 00:00:00+00:00,2010,2011-03,2645.5,,,True,2010-04-01,,True
00000003940347,E09000031,Waltham Forest,Outer London - East and North East,6805563000,188,FOREST ROAD,LONDON,E17 6JG,Shops,249,Retail High Street,Retail,31.2,7200.0,2010-04-01 00:00:00+00:00,2010,2011-03,2930.4,,,True,2010-04-01,,True
00000003940352,E09000031,Waltham Forest,Outer London - East and North East,6805571000,190,FOREST ROAD,LONDON,E17 6JG,Shops,249,Retail High Street,Retail,36.87,7800.0,2010-04-01 00:00:00+00:00,2010,2011-03,3174.6000000000004,,,True,2010-04-01,,True
00000003940382,E09000031,Waltham Forest,Outer London - East and North East,6846697000,161,FOREST ROAD,LONDON,E17 6HE,Shops,249,Retail High Street,Retail,97.92,8700.0,2010-04-01 00:00:00+00:00,2010,2011-03,3540.9,,,True,2010-04-01,,True
00000003940437,E09000031,Waltham Forest,Outer London - East and North East,6920311000,585A,FOREST ROAD,LONDON,E17 4PP,Hairdressing/Beauty Salons,417,Retail High Street,Retail,25.29,2750.0,2009-12-02 00:00:00+00:00,2010,2011-03,1119.25,,,True,2009-12-02,,True
00000003940442,E09000031,Waltham Forest,Outer London - East and North East,6932731000,4TH FLR DANSON HOUSE 656,FOREST ROAD,LONDON,E17 0DN,Offices (Inc Computer Centres),203,Office General,Office,191.5,13250.0,2009-12-09 00:00:00+00:00,2010,2011-03,5392.75,TELEREAL TRILLIUM LTD,7212.82,False,2009-06-01,669.0,True
0000000394046X,E09000031,Waltham Forest,Outer London - East and North East,7190645000,609,FOREST ROAD,LONDON,E17 4PP,Shops,249,Retail High Street,Retail,48.83,5300.0,2010-03-12 00:00:00+00:00,2010,2011-03,2157.1000000000004,,,True,2010-03-12,,True
00000003940552,E09000031,Waltham Forest,Outer London - East and North East,7607471000,520-522,FOREST ROAD,LONDON,E17 0DN,Shops,249,Retail High Street,Retail,100.58,13750.0,2011-01-10 00:00:00+00:00,2010,2011-03,5596.25,,,True,2011-01-10,,True
00000003941554,E09000031,Waltham Forest,Outer London - East and North East,3153667000,CHINGFORD CRICKET CLUB,KIMBERLEY WAY,LONDON,E4 6DE,Sports Grounds,261,Leisure Sports centres and Private Clubs,Leisure,443.21,13250.0,2010-04-01 00:00:00+00:00,2010,2011-03,5392.75,,,True,2010-04-01,,True
00000003941592,E09000031,Waltham Forest,Outer London - East and North East,3126687000,97,FOREST SIDE,LONDON,E4 6BA,Riding Schools & Livery Stables (National Scheme),236,Leisure Amusement & Entertainment Centres,Leisure,42.0,9600.0,2009-11-19 00:00:00+00:00,2010,2011-03,3907.2000000000003,,,True,2009-11-19,,True
00000003966087,E09000031,Waltham Forest,Outer London - East and North East,199410057,ADVERTISING RIGHT (ADSHEL SITE NO 0016) WHIPPS CROSS ROAD NR,FOREST VIEW AVENUE,LONDON,E10 6DX,Advertising Right,003,Other Public,,2.0,800.0,2010-04-01 00:00:00+00:00,2010,2011-03,325.6,,,True,2010-04-01,,True
00000003970975,E09000031,Waltham Forest,Outer London - East and North East,12859267000,619,FOREST ROAD,LONDON,E17 4NE,Shops,249,Retail High Street,Retail,75.83,10250.0,2010-04-01 00:00:00+00:00,2010,2011-03,4171.75,,,True,2010-04-01,,True
00000003970986,E09000031,Waltham Forest,Outer London - East and North East,9126800000,264,FOREST ROAD,LONDON,E17 5JN,Shops,249,Retail High Street,Retail,37.88,6700.0,2010-12-13 00:00:00+00:00,2010,2011-03,2726.9,,,True,2010-12-13,,True
00000003997974,E09000031,Waltham Forest,Outer London - East and North East,5930563000,LEYTON FENCING LTD 139,FRANCIS ROAD,LONDON,E10 6NT,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",096,Industrial General,Industrial,52.0,6800.0,2010-04-01 00:00:00+00:00,2010,2011-03,2767.6000000000004,,,True,2010-04-01,,True
00000003998073,E09000031,Waltham Forest,Outer London - East and North East,35596057,153,FRANCIS ROAD,LONDON,E10 6NT,Shops,249,Retail High Street,Retail,20.85,4050.0,2010-04-01 00:00:00+00:00,2010,2011-03,1648.3500000000001,,,True,2010-04-01,,True
0000000399811A,E09000031,Waltham Forest,Outer London - East and North East,35599057,161,FRANCIS ROAD,LONDON,E10 6NT,Shops,249,Retail High Street,Retail,45.2,5500.0,2010-04-01 00:00:00+00:00,2010,2011-03,2238.5,,,True,2010-04-01,,True
00000003998139,E09000031,Waltham Forest,Outer London - East and North East,35601057,165,FRANCIS ROAD,LONDON,E10 6NT,Shops,249,Retail High Street,Retail,54.6,6600.0,2010-04-01 00:00:00+00:00,2010,2011-03,2686.2000000000003,,,True,2010-04-01,,True
00000003998143,E09000031,Waltham Forest,Outer London - East and North East,35602057,167,FRANCIS ROAD,LONDON,E10 6NT,Shops,249,Retail High Street,Retail,35.5,3400.0,2010-04-01 00:00:00+00:00,2010,2011-03,1383.8000000000002,,,True,2010-04-01,,True
00000003998162,E09000031,Waltham Forest,Outer London - East and North East,35603057,169,FRANCIS ROAD,LONDON,E10 6NT,Shops,249,Retail High Street,Retail,46.0,6400.0,2010-04-01 00:00:00+00:00,2010,2011-03,2604.8,,,True,2010-04-01,,True
00000003998177,E09000031,Waltham Forest,Outer London - East and North East,35604057,171,FRANCIS ROAD,LONDON,E10 6NT,Shops,249,Retail High Street,Retail,118.5,6300.0,2010-04-01 00:00:00+00:00,2010,2011-03,2564.1000000000004,,,True,2010-04-01,,True
00000003998181,E09000031,Waltham Forest,Outer London - East and North East,35605057,173,FRANCIS ROAD,LONDON,E10 6NT,Shops,249,Retail High Street,Retail,28.41,4800.0,2010-04-01 00:00:00+00:00,2010,2011-03,1953.6000000000001,,,True,2010-04-01,,True
00000003998196,E09000031,Waltham Forest,Outer London - East and North East,35606057,175,FRANCIS ROAD,LONDON,E10 6NT,Shops,249,Retail High Street,Retail,84.02,7400.0,2010-04-01 00:00:00+00:00,2010,2011-03,3011.8,,,True,2010-04-01,,True
00000003998228,E09000031,Waltham Forest,Outer London - East and North East,35552057,179,FRANCIS ROAD,LONDON,E10 6NQ,Shops,249,Retail High Street,Retail,25.27,4550.0,2010-04-01 00:00:00+00:00,2010,2011-03,1851.8500000000001,,,True,2010-04-01,,True
00000003998232,E09000031,Waltham Forest,Outer London - East and North East,35553057,181,FRANCIS ROAD,LONDON,E10 6NQ,Shops,249,Retail High Street,Retail,24.64,4450.0,2010-04-01 00:00:00+00:00,2010,2011-03,1811.15,,,True,2010-04-01,,True
00000003998247,E09000031,Waltham Forest,Outer London - East and North East,35554057,183,FRANCIS ROAD,LONDON,E10 6NQ,Hairdressing/Beauty Salons,417,Retail High Street,Retail,53.57,5500.0,2010-04-01 00:00:00+00:00,2010,2011-03,2238.5,,,True,2010-04-01,,True
